time,temp,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,rain_3h,clouds_all,weather_id,generation biomass,generation other renewable,generation solar,generation wind onshore
11,297.15,297.15,297.15,1016,78,3,0.0,0.0,40,802,381.0,85.0,3483.0,1867.0
12,298.15,298.15,298.15,1016,69,3,0.0,0.0,40,802,368.0,86.0,4055.0,1591.0
13,299.15,299.15,299.15,1015,69,4,0.0,0.0,20,801,381.0,87.0,4376.0,1626.0
14,301.15,301.15,301.15,1015,65,1,0.0,0.0,20,801,381.0,87.0,4407.0,1869.0
15,300.15,300.15,300.15,1015,69,3,0.0,0.0,20,801,386.0,92.0,4262.0,2211.0
16,301.15,301.15,301.15,1015,61,3,0.0,0.0,20,801,386.0,94.0,3935.0,2981.0
17,301.15,301.15,301.15,1014,61,3,0.0,0.0,20,801,386.0,94.0,3380.0,4274.0
18,302.15,302.15,302.15,1013,58,2,0.0,0.0,20,801,386.0,95.0,2817.0,5335.0
19,302.15,302.15,302.15,1013,54,4,0.0,0.0,20,801,388.0,97.0,2126.0,5947.0
20,302.15,302.15,302.15,1013,51,3,0.0,0.0,20,801,387.0,97.0,1163.0,6706.0
21,301.15,301.15,301.15,1013,51,3,0.0,0.0,20,801,396.0,97.0,652.0,7345.0
22,300.15,300.15,300.15,1013,54,1,0.0,0.0,20,801,394.0,98.0,561.0,7264.0
23,300.15,300.15,300.15,1014,57,2,0.0,0.0,20,801,391.0,95.0,483.0,6837.0
00,300.15,300.15,300.15,1014,65,1,0.0,0.0,20,801,393.0,94.0,388.0,6156.0
01,298.15,298.15,298.15,1015,69,0,0.0,0.0,0,800,394.0,97.0,382.0,5672.0
02,298.15,298.15,298.15,1015,73,2,0.0,0.0,0,800,392.0,96.0,330.0,5351.0
03,298.15,298.15,298.15,1015,78,2,0.0,0.0,0,800,393.0,95.0,285.0,5385.0
04,299.15,299.15,299.15,1015,74,3,0.0,0.0,20,801,393.0,96.0,198.0,5299.0
05,298.15,298.15,298.15,1015,73,3,0.0,0.0,20,801,391.0,96.0,58.0,5166.0
06,297.15,297.15,297.15,1015,69,3,0.0,0.0,20,801,391.0,94.0,45.0,4986.0
07,297.15,297.15,297.15,1016,64,5,0.0,0.0,20,801,396.0,92.0,65.0,4946.0
08,296.15,296.15,296.15,1015,78,2,0.0,0.0,40,802,401.0,95.0,445.0,4748.0
09,296.15,296.15,296.15,1016,78,4,0.0,0.0,20,801,395.0,94.0,1480.0,4943.0
10,299.15,299.15,299.15,1016,57,5,0.0,0.0,20,801,398.0,96.0,3301.0,5401.0
11,301.15,301.15,301.15,1016,45,2,0.0,0.0,20,801,398.0,98.0,4271.0,5502.0
12,303.15,303.15,303.15,1017,42,3,0.0,0.0,20,801,389.0,96.0,4719.0,5457.0
13,301.15,301.15,301.15,1017,61,7,0.0,0.0,20,801,393.0,95.0,4888.0,5585.0
14,302.15,302.15,302.15,1017,54,5,0.0,0.0,20,801,397.0,97.0,4931.0,6130.0
15,301.15,301.15,301.15,1017,58,6,0.0,0.0,20,801,400.0,97.0,4617.0,6923.0
16,301.15,301.15,301.15,1017,58,5,0.0,0.0,20,801,393.0,99.0,4106.0,7525.0
17,301.15,301.15,301.15,1016,54,5,0.0,0.0,20,801,395.0,100.0,3528.0,8363.0
18,301.15,301.15,301.15,1016,51,2,0.0,0.0,20,801,399.0,99.0,2716.0,9224.0
19,300.15,300.15,300.15,1016,54,4,0.0,0.0,20,801,402.0,102.0,1712.0,9383.0
20,300.15,300.15,300.15,1016,57,2,0.0,0.0,20,801,403.0,104.0,887.0,9648.0
21,300.15,300.15,300.15,1016,57,1,0.0,0.0,20,801,403.0,104.0,585.0,8919.0
22,299.15,299.15,299.15,1017,61,3,0.0,0.0,20,801,396.0,103.0,486.0,8934.0
23,299.15,299.15,299.15,1018,61,3,0.0,0.0,20,801,396.0,101.0,421.0,9281.0
00,299.15,299.15,299.15,1019,65,3,0.0,0.0,20,801,400.0,98.0,382.0,9053.0
01,297.15,297.15,297.15,1019,78,5,0.0,0.0,40,802,396.0,99.0,310.0,8852.0
02,296.15,296.15,296.15,1019,83,3,0.0,0.0,20,801,399.0,98.0,202.0,8525.0
03,296.15,296.15,296.15,1018,83,1,0.0,0.0,20,801,398.0,97.0,89.0,8319.0
04,296.15,296.15,296.15,1018,83,2,0.0,0.0,20,801,399.0,96.0,84.0,8215.0
05,296.15,296.15,296.15,1018,83,2,0.0,0.0,40,802,399.0,94.0,83.0,8004.0
06,296.15,296.15,296.15,1018,83,0,0.0,0.0,40,802,400.0,92.0,75.0,7990.0
07,297.15,297.15,297.15,1019,78,1,0.0,0.0,40,802,402.0,92.0,67.0,7987.0
08,297.15,297.15,297.15,1019,64,2,0.0,0.0,40,802,402.0,93.0,424.0,7697.0
09,297.15,297.15,297.15,1019,60,1,0.0,0.0,20,801,403.0,95.0,1415.0,7630.0
10,298.15,298.15,298.15,1019,53,3,0.0,0.0,20,801,396.0,101.0,3333.0,7113.0
11,299.15,299.15,299.15,1020,47,2,0.0,0.0,20,801,393.0,100.0,4318.0,6239.0
12,299.15,299.15,299.15,1020,47,3,0.0,0.0,20,801,392.0,97.0,4642.0,5733.0
13,299.15,299.15,299.15,1020,50,2,0.0,0.0,20,801,398.0,100.0,4860.0,5298.0
14,299.15,299.15,299.15,1020,50,3,0.0,0.0,75,803,398.0,102.0,4890.0,5067.0
15,300.15,300.15,300.15,1020,47,2,0.0,0.0,75,803,391.0,99.0,4724.0,5010.0
16,300.15,300.15,300.15,1019,51,3,0.0,0.0,75,803,393.0,98.0,4354.0,5139.0
17,300.15,300.15,300.15,1019,57,4,0.0,0.0,75,803,387.0,97.0,3712.0,5525.0
18,299.15,299.15,299.15,1019,61,5,0.0,0.0,40,802,388.0,96.0,3064.0,5937.0
19,299.15,299.15,299.15,1019,61,4,0.0,0.0,75,803,388.0,96.0,2272.0,6476.0
20,299.15,299.15,299.15,1019,65,4,0.0,0.0,75,803,392.0,92.0,1138.0,6659.0
21,299.15,299.15,299.15,1019,69,3,0.0,0.0,75,803,389.0,93.0,639.0,6933.0
22,297.15,297.15,297.15,1019,83,2,0.0,0.0,75,803,386.0,96.0,576.0,7085.0
23,297.15,297.15,297.15,1020,78,1,0.0,0.0,40,802,380.0,96.0,553.0,6964.0
00,298.15,298.15,298.15,1020,78,1,0.0,0.0,20,801,380.0,95.0,504.0,6686.0
01,297.15,297.15,297.15,1020,83,2,0.0,0.0,20,801,379.0,94.0,460.0,6433.0
02,297.15,297.15,297.15,1020,83,1,0.0,0.0,20,801,382.0,94.0,385.0,6293.0
03,296.15,296.15,296.15,1020,88,1,0.0,0.0,20,801,382.0,95.0,235.0,6243.0
04,295.15,295.15,295.15,1020,94,1,0.0,0.0,20,801,384.0,93.0,147.0,6155.0
05,295.15,295.15,295.15,1020,88,1,0.0,0.0,20,801,383.0,93.0,110.0,5947.0
06,294.15,294.15,294.15,1020,94,2,0.0,0.0,40,802,387.0,92.0,54.0,5968.0
07,294.15,294.15,294.15,1020,88,1,0.0,0.0,20,801,381.0,92.0,74.0,5889.0
08,294.15,294.15,294.15,1020,88,1,0.0,0.0,20,801,381.0,94.0,489.0,5496.0
09,294.15,294.15,294.15,1020,88,2,0.0,0.0,20,801,379.0,95.0,1483.0,4828.0
10,297.15,297.15,297.15,1021,73,3,0.0,0.0,20,801,374.0,95.0,3337.0,4464.0
11,299.15,299.15,299.15,1021,65,1,0.0,0.0,20,801,374.0,93.0,4436.0,4345.0
12,301.15,301.15,301.15,1021,51,1,0.0,0.0,20,801,373.0,94.0,4803.0,4347.0
13,302.15,302.15,302.15,1020,48,2,0.0,0.0,20,801,381.0,95.0,4980.0,4106.0
14,303.15,303.15,303.15,1020,35,3,0.0,0.0,20,801,379.0,94.0,4935.0,3949.0
15,303.15,303.15,303.15,1020,30,4,0.0,0.0,20,801,379.0,93.0,4841.0,4131.0
16,303.15,303.15,303.15,1020,35,5,0.0,0.0,20,801,384.0,91.0,4537.0,4483.0
17,303.15,303.15,303.15,1019,35,3,0.0,0.0,20,801,388.0,91.0,4174.0,5032.0
18,303.15,303.15,303.15,1019,35,4,0.0,0.0,0,800,385.0,88.0,3531.0,5510.0
19,302.15,302.15,302.15,1019,42,4,0.0,0.0,20,801,375.0,90.0,2578.0,5983.0
20,302.15,302.15,302.15,1019,42,3,0.0,0.0,0,800,383.0,89.0,1188.0,6514.0
21,301.15,301.15,301.15,1019,45,2,0.0,0.0,0,800,375.0,90.0,704.0,7145.0
22,300.15,300.15,300.15,1019,61,2,0.0,0.0,0,800,371.0,89.0,638.0,7592.0
23,299.15,299.15,299.15,1019,65,0,0.0,0.0,0,800,376.0,89.0,625.0,7666.0
00,298.15,298.15,298.15,1019,65,1,0.0,0.0,0,800,369.0,89.0,591.0,7424.0
01,297.15,297.15,297.15,1020,69,2,0.0,0.0,0,800,362.0,88.0,534.0,7186.0
02,296.15,296.15,296.15,1020,69,1,0.0,0.0,0,800,357.0,85.0,425.0,6935.0
03,295.15,295.15,295.15,1019,73,2,0.0,0.0,0,800,366.0,85.0,206.0,6684.0
04,294.15,294.15,294.15,1019,73,1,0.0,0.0,0,800,360.0,86.0,97.0,6466.0
05,294.15,294.15,294.15,1019,68,2,0.0,0.0,0,800,359.0,87.0,52.0,6217.0
06,294.15,294.15,294.15,1018,68,2,0.0,0.0,0,800,366.0,88.0,52.0,6127.0
07,293.15,293.15,293.15,1018,68,2,0.0,0.0,0,800,374.0,87.0,74.0,5976.0
08,292.15,292.15,292.15,1019,72,2,0.0,0.0,0,800,376.0,88.0,546.0,5465.0
09,295.15,295.15,295.15,1019,60,1,0.0,0.0,0,800,375.0,90.0,1744.0,4763.0
10,297.15,297.15,297.15,1019,57,1,0.0,0.0,0,800,374.0,93.0,3530.0,4324.0
11,301.15,301.15,301.15,1019,39,0,0.0,0.0,0,800,364.0,88.0,4479.0,4042.0
12,303.15,303.15,303.15,1019,33,0,0.0,0.0,0,800,362.0,88.0,4918.0,3939.0
13,304.15,304.15,304.15,1019,27,2,0.0,0.0,20,801,361.0,90.0,5061.0,3890.0
14,305.15,305.15,305.15,1018,27,3,0.0,0.0,20,801,364.0,91.0,5223.0,3830.0
15,305.15,305.15,305.15,1018,27,4,0.0,0.0,20,801,368.0,93.0,5080.0,3902.0
16,306.15,306.15,306.15,1018,27,5,0.0,0.0,20,801,369.0,93.0,4843.0,4026.0
17,305.15,305.15,305.15,1017,31,5,0.0,0.0,20,801,368.0,92.0,4318.0,4411.0
18,305.15,305.15,305.15,1016,29,5,0.0,0.0,20,801,364.0,97.0,3498.0,4799.0
19,304.15,304.15,304.15,1016,35,6,0.0,0.0,20,801,370.0,94.0,2289.0,5220.0
20,303.15,303.15,303.15,1016,37,4,0.0,0.0,20,801,367.0,97.0,1005.0,5745.0
21,302.15,302.15,302.15,1016,42,4,0.0,0.0,20,801,375.0,98.0,662.0,6383.0
22,301.15,301.15,301.15,1016,51,2,0.0,0.0,0,800,375.0,100.0,615.0,6593.0
23,301.15,301.15,301.15,1017,51,1,0.0,0.0,0,800,377.0,99.0,601.0,6622.0
00,300.15,300.15,300.15,1017,54,2,0.0,0.0,0,800,376.0,94.0,522.0,6442.0
01,298.15,298.15,298.15,1017,61,2,0.0,0.0,0,800,378.0,97.0,358.0,6175.0
02,298.15,298.15,298.15,1017,57,3,0.0,0.0,0,800,380.0,95.0,305.0,5630.0
03,297.15,297.15,297.15,1017,60,3,0.0,0.0,0,800,377.0,92.0,194.0,5228.0
04,296.15,296.15,296.15,1016,64,2,0.0,0.0,0,800,379.0,93.0,130.0,4771.0
05,296.15,296.15,296.15,1016,60,1,0.0,0.0,0,800,380.0,93.0,121.0,4348.0
06,294.15,294.15,294.15,1016,68,2,0.0,0.0,0,800,380.0,94.0,63.0,3752.0
07,294.15,294.15,294.15,1016,68,2,0.0,0.0,0,800,382.0,92.0,76.0,3237.0
08,294.15,294.15,294.15,1016,68,2,0.0,0.0,0,800,389.0,90.0,533.0,2718.0
09,288.887,288.887,288.887,990,75,1,0.0,0.0,0,800,388.0,86.0,1799.0,2223.0
10,298.15,298.15,298.15,1017,50,2,0.0,0.0,0,800,387.0,85.0,3793.0,2051.0
11,301.15,301.15,301.15,1017,37,1,0.0,0.0,0,800,383.0,91.0,4813.0,2018.0
12,304.15,304.15,304.15,1017,29,0,0.0,0.0,0,800,382.0,85.0,5235.0,1925.0
13,305.15,305.15,305.15,1016,27,1,0.0,0.0,20,801,385.0,87.0,5417.0,1880.0
14,306.15,306.15,306.15,1016,31,3,0.0,0.0,20,801,384.0,89.0,5441.0,1886.0
15,305.15,305.15,305.15,1016,31,4,0.0,0.0,20,801,383.0,95.0,5200.0,2081.0
16,306.15,306.15,306.15,1015,24,5,0.0,0.0,20,801,382.0,93.0,4873.0,2568.0
17,306.15,306.15,306.15,1015,29,6,0.0,0.0,20,801,379.0,92.0,4330.0,3048.0
18,305.15,305.15,305.15,1015,31,6,0.0,0.0,20,801,375.0,94.0,3605.0,3368.0
19,305.15,305.15,305.15,1015,31,5,0.0,0.0,20,801,374.0,93.0,2452.0,3655.0
20,303.15,303.15,303.15,1014,42,4,0.0,0.0,20,801,389.0,96.0,1063.0,3478.0
21,302.15,302.15,302.15,1015,48,3,0.0,0.0,20,801,392.0,95.0,612.0,3717.0
22,301.15,301.15,301.15,1015,58,2,0.0,0.0,20,801,380.0,95.0,518.0,3682.0
23,301.15,301.15,301.15,1016,61,2,0.0,0.0,0,800,382.0,96.0,463.0,3279.0
00,300.15,300.15,300.15,1016,65,2,0.0,0.0,0,800,383.0,93.0,451.0,2817.0
01,299.15,299.15,299.15,1016,65,1,0.0,0.0,0,800,382.0,94.0,449.0,2427.0
02,298.15,298.15,298.15,1016,65,2,0.0,0.0,0,800,376.0,92.0,443.0,2323.0
03,298.15,298.15,298.15,1016,53,2,0.0,0.0,0,800,359.0,91.0,394.0,2040.0
04,296.15,296.15,296.15,1015,69,0,0.0,0.0,0,800,362.0,94.0,266.0,1804.0
05,296.15,296.15,296.15,1015,64,1,0.0,0.0,0,800,363.0,93.0,177.0,1520.0
06,295.15,295.15,295.15,1015,68,1,0.0,0.0,0,800,363.0,92.0,126.0,1364.0
07,294.15,294.15,294.15,1015,68,1,0.0,0.0,0,800,359.0,92.0,129.0,1255.0
08,295.15,295.15,295.15,1016,60,3,0.0,0.0,0,800,364.0,90.0,514.0,1186.0
09,296.15,296.15,296.15,1016,56,2,0.0,0.0,0,800,365.0,91.0,1600.0,961.0
10,299.15,299.15,299.15,1016,47,2,0.0,0.0,20,801,362.0,89.0,3187.0,850.0
11,299.15,299.15,299.15,1016,47,2,0.0,0.0,20,801,357.0,90.0,4068.0,911.0
12,301.196,301.196,301.196,990,41,1,0.0,0.0,0,800,356.0,91.0,4597.0,977.0
13,305.15,305.15,305.15,1016,31,2,0.0,0.0,20,801,354.0,88.0,4910.0,1101.0
14,306.15,306.15,306.15,1015,31,3,0.0,0.0,20,801,356.0,92.0,4976.0,1401.0
15,306.15,306.15,306.15,1015,31,4,0.0,0.0,20,801,344.0,93.0,4787.0,2203.0
16,305.15,305.15,305.15,1015,38,7,0.0,0.0,20,801,343.0,96.0,4367.0,3018.0
17,305.15,305.15,305.15,1015,38,7,0.0,0.0,20,801,359.0,98.0,3802.0,3689.0
18,304.15,304.15,304.15,1015,43,7,0.0,0.0,20,801,379.0,97.0,2926.0,3948.0
19,303.15,303.15,303.15,1015,45,5,0.0,0.0,20,801,377.0,93.0,1798.0,3467.0
20,302.15,302.15,302.15,1015,51,3,0.0,0.0,20,801,384.0,97.0,796.0,3232.0
21,302.15,302.15,302.15,1015,51,1,0.0,0.0,20,801,381.0,97.0,603.0,2707.0
22,301.15,301.15,301.15,1016,61,2,0.0,0.0,20,801,378.0,100.0,532.0,2409.0
23,301.15,301.15,301.15,1016,58,2,0.0,0.0,0,800,378.0,98.0,424.0,2101.0
00,300.15,300.15,300.15,1016,61,0,0.0,0.0,0,800,375.0,95.0,328.0,1783.0
01,299.15,299.15,299.15,1016,61,1,0.0,0.0,0,800,372.0,95.0,314.0,1468.0
02,298.15,298.15,298.15,1017,61,1,0.0,0.0,0,800,372.0,96.0,237.0,1327.0
03,297.15,297.15,297.15,1016,69,1,0.0,0.0,0,800,366.0,96.0,217.0,1243.0
04,297.15,297.15,297.15,1016,64,1,0.0,0.0,0,800,375.0,97.0,196.0,1283.0
05,296.15,296.15,296.15,1015,69,1,0.0,0.0,0,800,384.0,94.0,131.0,1340.0
06,295.15,295.15,295.15,1015,73,1,0.0,0.0,0,800,377.0,91.0,84.0,1435.0
07,295.15,295.15,295.15,1015,68,1,0.0,0.0,0,800,376.0,95.0,95.0,1540.0
08,295.15,295.15,295.15,1015,68,1,0.0,0.0,0,800,393.0,95.0,450.0,1439.0
09,297.15,297.15,297.15,1015,60,1,0.0,0.0,0,800,388.0,94.0,1496.0,1178.0
10,299.15,299.15,299.15,1016,54,3,0.0,0.0,0,800,379.0,95.0,3211.0,1085.0
11,302.15,302.15,302.15,1016,42,1,0.0,0.0,0,800,374.0,98.0,4507.0,1075.0
12,303.15,303.15,303.15,1016,37,2,0.0,0.0,0,800,378.0,99.0,5014.0,998.0
13,305.15,305.15,305.15,1016,31,2,0.0,0.0,0,800,377.0,98.0,5201.0,1069.0
14,305.15,305.15,305.15,1015,35,3,0.0,0.0,0,800,373.0,99.0,5035.0,1380.0
15,305.15,305.15,305.15,1015,33,4,0.0,0.0,20,801,380.0,99.0,4674.0,2125.0
16,305.15,305.15,305.15,1015,35,4,0.0,0.0,20,801,380.0,98.0,4280.0,3258.0
17,304.15,304.15,304.15,1014,40,4,0.0,0.0,20,801,376.0,101.0,3532.0,4066.0
18,303.15,303.15,303.15,1015,48,2,0.0,0.0,20,801,381.0,98.0,2648.0,4850.0
19,303.15,303.15,303.15,1016,33,4,0.0,0.0,20,801,385.0,99.0,1674.0,5572.0
20,299.15,299.15,299.15,1015,61,2,0.0,0.0,40,802,384.0,102.0,911.0,5623.0
21,299.15,299.15,299.15,1015,61,4,0.0,0.0,40,802,381.0,101.0,685.0,5865.0
22,299.15,299.15,299.15,1016,57,2,0.0,0.0,40,802,377.0,100.0,615.0,5980.0
23,299.15,299.15,299.15,1016,57,2,0.0,0.0,20,801,376.0,102.0,508.0,5514.0
00,299.15,299.15,299.15,1016,50,4,0.0,0.0,0,800,374.0,102.0,312.0,5295.0
01,299.15,299.15,299.15,1015,50,3,0.0,0.0,0,800,375.0,101.0,261.0,4936.0
02,298.15,298.15,298.15,1015,53,1,0.0,0.0,0,800,376.0,100.0,237.0,4643.0
03,296.15,296.15,296.15,1016,60,2,0.0,0.0,0,800,374.0,100.0,191.0,4574.0
04,296.15,296.15,296.15,1015,60,2,0.0,0.0,0,800,378.0,101.0,151.0,4705.0
05,297.15,297.15,297.15,1015,53,2,0.0,0.0,0,800,378.0,100.0,148.0,4782.0
06,295.15,295.15,295.15,1015,60,1,0.0,0.0,0,800,379.0,102.0,141.0,4734.0
07,294.15,294.15,294.15,1015,64,2,0.0,0.0,0,800,377.0,103.0,157.0,4609.0
08,294.15,294.15,294.15,1016,64,2,0.0,0.0,0,800,381.0,101.0,560.0,4319.0
09,295.15,295.15,295.15,1016,60,1,0.0,0.0,0,800,379.0,98.0,1646.0,3743.0
10,298.15,298.15,298.15,1017,50,2,0.0,0.0,0,800,377.0,100.0,3582.0,3646.0
11,301.15,301.15,301.15,1017,39,2,0.0,0.0,0,800,375.0,102.0,4605.0,3369.0
12,303.15,303.15,303.15,1017,42,1,0.0,0.0,0,800,375.0,100.0,4999.0,3208.0
13,305.15,305.15,305.15,1017,35,2,0.0,0.0,0,800,378.0,101.0,5165.0,3226.0
14,304.15,304.15,304.15,1016,48,5,0.0,0.0,0,800,354.0,100.0,5170.0,3466.0
15,304.15,304.15,304.15,1016,52,5,0.0,0.0,0,800,375.0,103.0,4993.0,4003.0
16,303.15,303.15,303.15,1015,55,6,0.0,0.0,20,801,383.0,103.0,4513.0,4782.0
17,303.15,303.15,303.15,1014,55,6,0.0,0.0,20,801,381.0,105.0,3939.0,5268.0
18,303.15,303.15,303.15,1014,55,5,0.0,0.0,20,801,382.0,106.0,3143.0,5746.0
19,302.15,302.15,302.15,1014,62,5,0.0,0.0,20,801,384.0,106.0,2098.0,5896.0
20,301.15,301.15,301.15,1014,69,3,0.0,0.0,20,801,393.0,105.0,1027.0,5553.0
21,301.15,301.15,301.15,1014,69,2,0.0,0.0,20,801,387.0,106.0,717.0,5598.0
22,300.15,300.15,300.15,1014,74,2,0.0,0.0,20,801,376.0,106.0,677.0,5810.0
23,300.15,300.15,300.15,1015,74,2,0.0,0.0,20,801,370.0,106.0,625.0,5841.0
00,300.15,300.15,300.15,1015,74,1,0.0,0.0,0,800,378.0,106.0,435.0,5660.0
01,299.15,299.15,299.15,1015,78,0,0.0,0.0,0,800,379.0,106.0,324.0,5370.0
02,299.15,299.15,299.15,1015,78,1,0.0,0.0,0,800,374.0,104.0,202.0,5030.0
03,297.15,297.15,297.15,1015,83,1,0.0,0.0,20,801,377.0,103.0,103.0,4783.0
04,297.15,297.15,297.15,1015,83,2,0.0,0.0,0,800,379.0,105.0,78.0,4729.0
05,297.15,297.15,297.15,1015,78,1,0.0,0.0,0,800,374.0,104.0,71.0,4682.0
06,296.15,296.15,296.15,1014,83,1,0.0,0.0,0,800,375.0,104.0,74.0,4480.0
07,295.15,295.15,295.15,1014,88,1,0.0,0.0,20,801,377.0,103.0,88.0,4275.0
08,295.15,295.15,295.15,1015,83,3,0.0,0.0,20,801,373.0,105.0,448.0,3970.0
09,296.15,296.15,296.15,1015,73,1,0.0,0.0,20,801,378.0,104.0,1498.0,3724.0
10,298.15,298.15,298.15,1015,61,3,0.0,0.0,20,801,380.0,103.0,3425.0,3699.0
11,301.15,301.15,301.15,1015,54,2,0.0,0.0,20,801,388.0,102.0,4539.0,3591.0
12,302.15,302.15,302.15,1015,58,2,0.0,0.0,40,802,389.0,102.0,4988.0,3380.0
13,302.15,302.15,302.15,1015,58,4,0.0,0.0,75,803,379.0,101.0,5131.0,3416.0
14,302.15,302.15,302.15,1014,58,4,0.0,0.0,75,803,360.0,99.0,5103.0,3622.0
15,302.15,302.15,302.15,1014,58,5,0.0,0.0,40,802,357.0,98.0,4948.0,4044.0
16,302.15,302.15,302.15,1013,54,5,0.0,0.0,20,801,356.0,101.0,4617.0,4434.0
17,302.15,302.15,302.15,1013,58,5,0.0,0.0,20,801,354.0,100.0,4174.0,4611.0
18,301.15,301.15,301.15,1012,61,5,0.0,0.0,20,801,354.0,101.0,3496.0,4738.0
19,301.15,301.15,301.15,1012,61,4,0.0,0.0,75,803,357.0,100.0,2486.0,4984.0
20,300.15,300.15,300.15,1013,65,5,0.0,0.0,75,803,359.0,99.0,1154.0,5056.0
21,299.15,299.15,299.15,1013,69,4,0.0,0.0,75,803,358.0,101.0,681.0,5288.0
22,299.15,299.15,299.15,1014,65,4,0.0,0.0,40,802,357.0,100.0,623.0,5457.0
23,299.15,299.15,299.15,1014,65,3,0.0,0.0,75,803,351.0,98.0,608.0,5390.0
00,299.15,299.15,299.15,1015,65,2,0.0,0.0,75,803,349.0,94.0,589.0,5116.0
01,299.15,299.15,299.15,1015,65,2,0.0,0.0,75,803,342.0,92.0,557.0,4551.0
02,299.15,299.15,299.15,1015,65,2,0.0,0.0,75,803,344.0,93.0,468.0,4151.0
03,299.15,299.15,299.15,1015,65,2,0.0,0.0,40,802,346.0,95.0,321.0,3649.0
04,298.15,298.15,298.15,1015,69,2,0.0,0.0,75,803,345.0,96.0,202.0,3115.0
05,298.15,298.15,298.15,1015,69,2,0.0,0.0,20,801,345.0,94.0,98.0,2583.0
06,298.15,298.15,298.15,1015,61,2,0.0,0.0,40,802,347.0,94.0,97.0,2169.0
07,298.15,298.15,298.15,1015,53,2,0.0,0.0,75,803,347.0,93.0,107.0,1951.0
08,298.15,298.15,298.15,1015,50,2,0.0,0.0,40,802,345.0,92.0,468.0,1632.0
09,298.15,298.15,298.15,1016,50,3,0.0,0.0,40,802,348.0,92.0,1548.0,1145.0
10,299.15,299.15,299.15,1016,47,3,0.0,0.0,75,803,345.0,93.0,3570.0,877.0
11,299.15,299.15,299.15,1016,47,3,0.0,0.0,75,803,345.0,93.0,4644.0,786.0
12,301.15,301.15,301.15,1017,45,2,0.0,0.0,40,802,344.0,90.0,5098.0,970.0
13,301.15,301.15,301.15,1016,45,1,0.0,0.0,20,801,344.0,89.0,5319.0,1135.0
14,302.15,302.15,302.15,1016,45,3,0.0,0.0,20,801,341.0,88.0,5373.0,1483.0
15,303.15,303.15,303.15,1015,42,3,0.0,0.0,20,801,341.0,88.0,5294.0,1677.0
16,303.15,303.15,303.15,1014,48,4,0.0,0.0,20,801,341.0,88.0,5056.0,2010.0
17,302.15,302.15,302.15,1014,51,4,0.0,0.0,20,801,340.0,85.0,4623.0,2159.0
18,302.15,302.15,302.15,1013,54,5,0.0,0.0,0,800,339.0,86.0,3917.0,2152.0
19,302.15,302.15,302.15,1013,54,5,0.0,0.0,0,800,339.0,86.0,2750.0,1967.0
20,301.15,301.15,301.15,1013,65,3,0.0,0.0,75,803,343.0,87.0,1319.0,1913.0
21,300.15,300.15,300.15,1013,74,4,0.0,0.0,75,803,346.0,87.0,828.0,2015.0
22,300.15,300.15,300.15,1014,78,3,0.0,0.0,75,803,346.0,88.0,767.0,2040.0
23,300.15,300.15,300.15,1015,78,4,0.0,0.0,75,803,345.0,88.0,764.0,2051.0
00,300.15,300.15,300.15,1015,74,3,0.0,0.0,75,803,343.0,86.0,762.0,2212.0
01,300.15,300.15,300.15,1015,78,3,0.0,0.0,75,803,342.0,86.0,763.0,2245.0
02,299.15,299.15,299.15,1015,83,2,0.0,0.0,75,803,342.0,84.0,745.0,2214.0
03,299.15,299.15,299.15,1015,83,2,0.0,0.0,75,803,336.0,85.0,638.0,2253.0
04,299.15,299.15,299.15,1014,83,1,0.0,0.0,75,803,339.0,83.0,534.0,2300.0
05,299.15,299.15,299.15,1014,83,1,0.0,0.0,75,803,341.0,84.0,344.0,2435.0
06,299.15,299.15,299.15,1014,83,1,0.0,0.0,75,803,340.0,83.0,242.0,2503.0
07,299.15,299.15,299.15,1014,83,1,0.0,0.0,75,803,343.0,82.0,229.0,2697.0
08,299.15,299.15,299.15,1015,83,1,0.0,0.0,40,802,345.0,82.0,597.0,2613.0
09,299.15,299.15,299.15,1015,83,2,0.0,0.0,20,801,345.0,85.0,1696.0,2361.0
10,300.15,300.15,300.15,1016,78,1,0.0,0.0,40,802,342.0,86.0,3237.0,2357.0
11,301.15,301.15,301.15,1016,69,2,0.0,0.0,75,803,339.0,85.0,4025.0,2393.0
12,302.15,302.15,302.15,1016,66,2,0.0,0.0,40,802,338.0,86.0,4158.0,2649.0
13,303.15,303.15,303.15,1016,58,0,0.0,0.0,75,803,336.0,87.0,4098.0,2871.0
14,303.15,303.15,303.15,1016,62,2,0.0,0.0,20,801,335.0,88.0,3961.0,2805.0
15,304.15,304.15,304.15,1016,62,3,0.0,0.0,20,801,329.0,88.0,3712.0,3028.0
16,303.15,303.15,303.15,1016,62,5,0.0,0.0,20,801,329.0,90.0,3521.0,3280.0
17,303.15,303.15,303.15,1015,58,5,0.0,0.0,20,801,318.0,91.0,3056.0,3517.0
18,302.15,302.15,302.15,1015,66,5,0.0,0.0,20,801,330.0,92.0,2251.0,3763.0
19,302.15,302.15,302.15,1015,62,5,0.0,0.0,20,801,330.0,93.0,1410.0,3866.0
20,301.15,301.15,301.15,1015,69,4,0.0,0.0,20,801,335.0,92.0,589.0,3403.0
21,300.15,300.15,300.15,1015,74,4,0.0,0.0,20,801,331.0,93.0,311.0,3573.0
