year,month,day,time,generation biomass,generation other renewable,generation solar,generation wind onshore
2016,03,06,10,0.8161034687625814,1.0741246299903375,2.3215509721778096,0.17709223899367027
2016,03,06,11,0.8213181874128216,1.0624493622730513,2.8895529232907453,0.20160707373039735
2016,03,06,12,0.8317476247133019,1.0624493622730513,3.2161191556259467,0.22886610638541477
2016,03,06,13,0.839569702688662,1.0624493622730513,3.4505769634563475,0.29454390989649704
2016,03,06,14,0.836962343363542,1.050774094555765,3.4547637100247477,0.37961404536349774
2016,03,06,15,0.8421770620137822,1.0390988268384789,3.3759133163198807,0.4628547155516382
2016,03,06,16,0.836962343363542,1.0390988268384789,3.2621733678783467,0.5439000274051464
2016,03,06,17,0.836962343363542,1.050774094555765,2.9439806286799457,0.5603652149148884
2016,03,06,18,0.8343549840384219,1.050774094555765,2.643930457944611,0.5702443274207337
2016,03,06,19,0.839569702688662,1.0741246299903375,2.0361544144318753,0.6066506864700523
2016,03,06,20,0.8343549840384219,1.0624493622730513,1.2490460595726718,0.6201887295336179
2016,03,06,21,0.8343549840384219,1.0390988268384789,0.6266164030705359,0.6262259649538567
2016,03,06,22,0.8526064993142624,1.050774094555765,0.47798689989233534,0.6381174892664482
2016,03,06,23,0.8578212179645025,1.050774094555765,0.45984433142926856,0.6675718802560979
2016,03,07,00,0.8943242485161835,1.0624493622730513,0.4668222423766019,1.2948955243772708
2016,03,07,01,0.8943242485161835,0.9923977559693337,0.4647288690924019,1.2879435563176018
2016,03,07,02,0.8943242485161835,1.00407302368662,0.4640310779976686,1.28849239590126
2016,03,07,03,0.8917168891910634,1.00407302368662,0.2944678419774679,1.2112889611333584
2016,03,07,04,0.8682506552649828,0.9923977559693337,0.3042369173037346,1.2087277097429538
2016,03,07,05,0.8604285772896226,0.9923977559693337,0.3544778761245348,1.2198874479440014
2016,03,07,06,0.8656432959398628,1.0157482914039062,0.29377005088273456,1.1984827041813366
2016,03,07,07,0.8812874518905831,0.9807224882520474,0.33773088985093475,1.0881659478660648
2016,03,07,08,0.876072733240343,0.9690472205347611,0.7291916939963363,0.9935825929489909
2016,03,07,09,0.8708580145901029,0.9923977559693337,1.5881725316130733,0.8710084192653555
2016,03,07,10,0.8682506552649828,0.9923977559693337,2.5790358861344105,0.8271012525727099
2016,03,07,11,0.8630359366147426,0.9807224882520474,3.1742516899419466,0.8214299102082433
2016,03,07,12,0.8526064993142624,0.9690472205347611,3.517564908550748,0.8525308199488671
2016,03,07,13,0.8421770620137822,0.9456966851001886,3.634096021371215,0.907231831786788
2016,03,07,14,0.8265329060630617,0.8989956142310435,3.6515407987395485,0.9277218429100226
2016,03,07,15,0.8187108280877015,0.8873203465137571,3.578272733792548,0.9568103408439003
2016,03,07,16,0.8187108280877015,0.8756450787964709,3.4338299771827474,1.0080353686519867
2016,03,07,17,0.8239255467379416,0.8756450787964709,3.121219566742213,1.1038993492642628
2016,03,07,18,0.8317476247133019,0.8989956142310435,2.6474194134182776,1.1832981423667968
2016,03,07,19,0.8265329060630617,0.8756450787964709,2.0368522055266083,1.2544643417144596
2016,03,07,20,0.8343549840384219,1.0157482914039062,1.2002006829413383,1.3764896758144372
